0x20: Kuke
0xf025e: ｰﾟ
0xf0266: ｿﾟ
0xf026e: ｱﾟ
0xf02aa: "Twist"
0xf03f2:ｰﾟ
0xf03fa:ｿﾟ
0xf0402:ｱﾟ
0xf0452:ｧfunny
0xf0592:ｰﾟ
0xf059a:ｲﾟ
0xf05a2:ｿﾟ
0xf05a6:ｱﾟ
0xf05f2:ｧ逗
0xf0752:ｰﾟ
0xf075a:ｲﾟ
0xf0762:ｿﾟ
0xf0766:ｱﾟ
0xf07b2:ｧfunny
0xf07e6:ﾅdirection
0xf091e: -ﾟ
0xf0926: Yes
0xf092e :
0xf0932: A
0xf0a9a:禝タ
0xf0b16: -ﾟ
0xf0b1e :
0xf0b26 :
0xf0b2a: A
0xf0e1e: A
0xf0e26 :
0xf0e2e:ｰﾟ
0xf0f1b :
0xf0fd6: -ﾟ
0xf0fde :
0xf0fe6 :
0xf0fea: ｱﾟ
0xf11b6: ｰﾟﾜ
0xf11be: ｲﾟ
0xf11c6: ｿﾟ
0xf11ca: ｱﾟ
0xf1243: ｢ﾟ
0xf12ce: ｿﾟ
0xf12da: ｰﾟ
0xf1353: ｢ﾟ
0xf1426: ｿﾟ
0xf1432: ｰﾟ
0xf159a: ｿﾟ
0xf15a6: ｰﾟ
0xf16fa: ｿﾟ
0xf1706: ｰﾟ
0xf1952: ｿﾟ
0xf195e:ｰﾟ
0xf19db: ｢ﾟ
0xf1a7a :
0xf1a86: -
0xf1baa :
0xf1bb6: -ﾟ
0xf1cf2:ｰﾟ
0xf1cfa :
0xf1d02: A
0xf1e62: -ﾟ
0xf1e6a :
0xf1e72: A
0xf1f57: ､Ta
0xf1fd2: -ﾟ
0xf1fda :
0xf1fe2: A
0xf201b :
0xf208a: tﾟ
0xf2172 :
0xf217e: -ﾟ
0xf242a :
0xf2436: -
0xf259a: -ﾟ
0xf25a2 :
0xf25aa: A
0xf2732: -
0xf273a :
0xf2742: A
0xf28aa:ｰﾟ
0xf28b2: Yes
0xf28ba :
0xf28be: A
0xf2a42: -ﾟ
0xf2a4a :
0xf2a52 :
0xf2a56: A
0xf2be6: -ﾟ
0xf2bee :
0xf2bf6 :
0xf2bfa: A
0xf2dba:ｰﾟ
0xf2dc2 :
0xf2dca :
0xf2dce: A
0xf308e: A
0xf3096 :
0xf309e: -ﾟ
0xf316f :
0xf3226:ｰﾟ
0xf322e:ｲﾟ
0xf3236:ｿﾟ
0xf323a:ｱﾟ
0xf33e2:ｰﾟ
0xf33ea:ｲﾟ
0xf33f2:ｿﾟ
0xf33f6:ｱﾟ
0xf35c2:ｱﾟ
0xf35ca:ｿﾟ
0xf35d2:ｰﾟ
0xf361a: ｣ｬ
0xf3772:ｰﾟ
0xf377a:ｿﾟ
0xf3782:ｱﾟ
0xf37c6: ｣向
0xf37ce :
0xf3946: -
0xf394e :
0xf3956 :
0xf395a: A
0xf3a2e :
0xf3a3a: -ﾟ
0xf3b56 :
0xf3b62: -
0xf3c9a :
0xf3ca6: -ﾟ
0xf3d2a: "Sad"
0xf3dca :
0xf3dd6:ｰﾟ
0xf4002 :
0xf400e: -ﾟ
0xf4076: V
0xf40fa :
0xf4106: -
0xf4198: % 0
0xf41fe :
0xf420a: -ﾟ
0xf426a: "
0xf428f: Y
0xf429e :
0xf42aa: -ﾟ
0xf432f: "I
0xf433e :
0xf434a: -ﾟ
0xf442a :
0xf4436: -
0xf45ce: Hairpin
0xf46da: -ﾟ
0xf46e2: A
0xf46e6: Yes
0xf46ea: Uh
0xf46ee: Eh
0xf46f2 :
0xf47ef: Yuuki
0xf4986: "
0xf4a3a: "
0xf4a9a: "
0xf4b52: "
0xf4bae: "
0xf4cb6 :
0xf4cea: -nri
0xf4cee: An
0xf4cf2: In
0xf4cf6: Yes
0xf4cfa: End
0xf4cfe: On
0xf4d31:壚卦
0xf4efe :
0xf4fda: Hey
0xf4fde: Ek
0xf505e :
0xf50ea :
0xf519a: “Kume
0xf5206: "
0xf531a :
0xf53ee:ｰﾟ
0xf53f2: A
0xf53f6: Yes
0xf53fa: Uh
0xf53fe :
0xf5453: Ota
0xf54de:ｰﾟ
0xf54e2 :
0xf5546: -
0xf5556: A
0xf555e :
0xf557e: -ﾟ
0xf558e: A
0xf5596 :
0xf55fa :
0xf561a :
0xf5667: ､Ta
0xf5686 :
0xf56b2: Yes
0xf56ca :
0xf576a: A
0xf576e: -ﾟ
0xf5772 :
0xf579e: A
0xf57a2: -ﾟ
0xf57a6: Yes
0xf57ba: -ﾟ
0xf57be: A
0xf57c2 :
0xf585a :
0xf5866: -
0xf58e2 :
0xf58ee:ｰﾟ
0xf5952 :
0xf595e: -ﾟ
0xf59e2 :
0xf59ee: ｰﾟ
0xf5a5a: ｿﾟ
0xf5a66: ｰﾟ
0xf5ad6: ｿﾟ
0xf5ae2: ｰﾟ
0xf5b6e: ｿﾟ
0xf5b7a: ｰﾟ
0xf5bea: ｿﾟ
0xf5bf6: ｰﾟ
0xf5c5a: ｿﾟ
0xf5c66: ｰﾟ
0xf5cd2: ｢､
0xf5cea: ｿﾟ
0xf5cf6: ｰﾟ
0xf5d62: ｿﾟ
0xf5d6e: ｰﾟ
0xf5dde :
0xf5dea:ｰﾟ
0xf5e76 :
0xf5e82: -ﾟ
0xf5ef2 :
0xf5efe:ｰﾟ
0xf5f62 :
0xf5f6e:ｰﾟ
0xf5fee :
0xf6006 :
0xf6012: -ﾟ
0xf602a: ㈹ﾂ
0xf6052: "
0xf606e: öﾂ
0xf6096 :
0xf60fa :
0xf611a: -ﾟ
0xf617a :
0xf618a :
0xf61ba: -ﾟ
0xf61fe :
0xf623a :
0xf625a: -ﾟ
0xf629e :
0xf62be: -ﾟ
0xf632e :
0xf634e: -ﾟ
0xf6382 :
0xf63a6: -
0xf63b2: Re,
0xf63fa :
0xf641a: ㈹ﾂ
0xf6442: "
0xf645e: öﾂ
0xf6486 :
0xf64de :
0xf6502: -
0xf6556 :
0xf658a: "
0xf659a: -ﾟ
0xf65d6: ”
0xf65de :
0xf660e :
0xf6632: -
0xf666a :
0xf668e: -ﾟ
0xf66f2 :
0xf6716: -
0xf6772 :
0xf6796: -
0xf67c2 :
0xf67e6: -ﾟ
0xf67f2: Re,
0xf680a :
0xf684a :
0xf68da :
0xf68e6: -ﾟ
0xf6952: ",
0xf696a :
0xf6976: -
0xf69b2 :
0xf69f6: "
0xf6a0e :
0xf6a1a: -ﾟ
0xf6a92 :
0xf6a9e:ｰﾟ
0xf6afa: ",
0xf6b12 :
0xf6b1e: -ﾟ
0xf6b56 :
0xf6bba: "
0xf6bd2 :
0xf6bde:ｰﾟ
0xf6c16 :
0xf6c92 :
0xf6c9e:ｰﾟ
0xf6d12 :
0xf6d1e: -ﾟ
0xf6d7a: "
0xf6d92 :
0xf6d9e: -ﾟ
0xf6e02 :
0xf6e0e:ｰﾟ
0xf6e82 :
0xf6e8e:ｰﾟ
0xf6f16 :
0xf6f22: -ﾟ
0xf6f82 :
0xf6f8e: -ﾟ
0xf700a :
0xf7016: -
0xf706b: ､Ko
0xf707a :
0xf7086: -
0xf70f7: ､KO
0xf7106 :
0xf7112: -ﾟ
0xf716b: ､Ko
0xf717a :
0xf7186: -
0xf71d3: ､Ko
0xf71e2 :
0xf71ee: -ﾟ
0xf725a: ", Ko
0xf726a :
0xf7276: -
0xf72cb :
0xf72da :
0xf72e6: -ﾟ
0xf7357 :
0xf7366 :
0xf7372: -
0xf73cb :
0xf73da :
0xf73e6: -ﾟ
0xf7433 :
0xf7442 :
0xf744e: -ﾟ
0xf74ce: "
0xf74de :
0xf74ea:ｰﾟ
0xf756a :
0xf7576: -
0xf75e2: ", Ko
0xf75f2 :
0xf75fe:ｰﾟ
0xf763a :
0xf767e: "
0xf768e :
0xf769a: -ﾟ
0xf76ae: Token
0xf76de: Whaaa?
0xf7716: Tsugo
0xf7722 :
0xf775e:ﾂkei
0xf779e: Na Hata
0xf77a2: digging
0xf77b2 :
0xf77b6 : ̯Ha
0xf77c2 :
0xf77fa:ﾂ､
0xf7802 :
0xf7806:ﾂkei
0xf7822: T,
0xf7836 :
0xf783a :
0xf7846: Na peep
0xf784a: Digital
0xf785a :
0xf785e: ̼ 𨗉
0xf786a :
0xf788a :
0xf790e :
0xf79aa :
0xf7c3e: Token
0xf7c42: Tilt
0xf7c56 :
0xf7c7a: Tsha
0xf7c7e: Effective
0xf7c8a :
0xf7c96: Token
0xf7c9a :
0xf7cae :
0xf7cd2 :
0xf7cd6: Effect
0xf7ce2 :
0xf7cee: Token
0xf7cf2: Brother Te
0xf7d06 :
0xf7d2a :
0xf7d2e: Effective
0xf7d3a :
0xf7d46: Tsuken
0xf7d62 :
0xf7d86 :
0xf7d8a: Effective
0xf7d96 :
0xf7d9e: Token
0xf7da2: Brother Te
0xf7db6 :
0xf7dd2: Te Haruna
0xf7dea :
0xf7dee: Effective
0xf7dfa: Tsha
0xf7e66: Token
0xf7e6a: Brother Te
0xf7e7e :
0xf7e9a: Teha
0xf7eb2 :
0xf7eb6: Effective
0xf7ec2 :
0xf7f2e :
0xf7f4a :
0xf7f6e: Tsha
0xf7f72: Effective
0xf7f7e: Tsha
0xf7f86: Token
0xf7f8a :
0xf7f9e :
0xf7fc2: Tsha
0xf7fc6: Effective
0xf7fd2: Tsha
0xf7fde: Token
0xf7fe2: Brother Te
0xf7ff6 :
0xf801a :
0xf801e: Effective
0xf802a :
0xf8036: Token
0xf803a: Tekei
0xf804e :
0xf8072 :
0xf8076: Effect
0xf8082 :
0xf808e: Token
0xf8092: Punishment
0xf80a6 :
0xf80ca :
0xf80ce:ﾂeffect
0xf80da :
0xf80e6: Token
0xf80ea: Te punishment
0xf80fe :
0xf8122 :
0xf8126: Effect
0xf8132 :
0xf8146: Pupa
0xf823a: ㈹ﾂ
0xf827a: Ah
0xf831a: ̠ ､
0xf8362: ̠ﾂ
0xf8390: % 0
0xf839e :
0xf8402 :
0xf8422: ̠ﾂ
0xf84be: -ﾟ
0xf84d6 :
0xf84de: A
0xf8552: -
0xf8562 :
0xf8576: A
0xf85fa: A
0xf860a :
0xf861e: -ﾟ
0xf86e2: -ﾟ
0xf86f2 :
0xf8706: A
0xf8776: -
0xf8786 :
0xf879a: A
0xf87da :
0xf87e6: -ﾟ
0xf8886 :
0xf8892: -
0xf88d2 :
0xf88de:ｰﾟ
0xf891a:ｿﾟ
0xf8926:ｰﾟ
0xf898e:ｿﾟ
0xf899a:ｰﾟ
0xf8a16:ｿﾟ
0xf8a22:ｰﾟ
0xf8ab2:ｿﾟ
0xf8abe:ｰﾟ
0xf8b5a:ｿﾟ
0xf8b66:ｰﾟ
0xf8bc6:ｿﾟ
0xf8bd2:ｰﾟ
0xf8c0a: ｢板
0xf8c56:ｿﾟ
0xf8c62:ｰﾟ
0xf8cce :
0xf8cda: -ﾟ
0xf8d4a :
0xf8d56: -
0xf8dda :
0xf8de6:ｰﾟ
0xf8e4e: "
0xf8e8e :
0xf8e9a: -ﾟ
0xf8ede :
0xf8f42 :
0xf8f4e:ｰﾟ
0xf8fb6 :
0xf8fc2: -ﾟ
0xf905e :
0xf906a: -ﾟ
0xf90ce :
0xf90da: -ﾟ
0xf9112: “Board
0xf915e :
0xf916a: -ﾟ
0xf91bf: '
0xf91ce :
0xf91da: -ﾟ
0xf9233: '
0xf9242 :
0xf924e: -ﾟ
0xf92bf: '
0xf92ce :
0xf92da: -ﾟ
0xf9346: "
0xf936f: '
0xf937e :
0xf938a: -ﾟ
0xf93c6: ”
0xf93ce :
0xf941f: '
0xf942e :
0xf943a: -ﾟ
0xf9493: '
0xf94a2 :
0xf94ae: -ﾟ
0xf9533: '
0xf9542 :
0xf954e: -ﾟ
0xf959b: '
0xf95aa :
0xf95b6: -ﾟ
0xf9633: '
0xf9642 :
0xf964e: -ﾟ
0xf96ab: '
0xf96ba :
0xf96c6: -ﾟ
0xf971f: '
0xf972e :
0xf973a: -ﾟ
0xf97b3: '
0xf97c2 :
0xf97ce: -ﾟ
0xf9827: '
0xf9836 :
0xf9842: -
0xf98cf: '
0xf98de :
0xf98ea:ｰﾟ
0xf993f: '
0xf994e :
0xf995a: -ﾟ
0xf99cf: '
0xf99de :
0xf99ea:ｰﾟ
0xf9a43: '
0xf9a52 :
0xf9a5e:ｰﾟ
0xf9aaf:ｮ｢
0xf9abe :
0xf9aca:ｰﾟ
0xf9b3f: '
0xf9b4e :
0xf9b5a: -ﾟ
0xf9bc6: "
0xf9bef:ｮ｢
0xf9bfe :
0xf9c0a: -ﾟ
0xf9c46: ”
0xf9c4e :
0xf9c9f: '
0xf9cae :
0xf9cba: -ﾟ
0xf9d13: '
0xf9d22 :
0xf9d2e:ｰﾟ
0xf9db3: '
0xf9dc2 :
0xf9dce:ｰﾟ
0xf9e1b: '
0xf9e2a :
0xf9e36: -ﾟ
0xf9eb3: '
0xf9ec2 :
0xf9ece:ｰﾟ
0xf9f4e :
0xf9f5a: -ﾟ
0xf9fab: “Dan”
0xf9fde :
0xf9fea:ｰﾟ
0xfa06e :
0xfa07a: -ﾟ
0xfa112 :
0xfa11e: -ﾟ
0xfa15a:ｦ逗
0xfa19b: '
0xfa1aa :
0xfa1b6: -ﾟ
0xfa1ce :
0xfa1ee: Na-kun
0xfa1f2: Te form
0xfa202: Te
0xfa20a: Tsha
0xfa212:ﾆ shape
0xfa226 :
0xfa242: Whaaa?
0xfa2de: Mumhe
0xfa322 :
0xfa32e: -ﾟ
0xfa3da :
0xfa3e6: -ﾟ
0xfa446 :
0xfa452: -ﾟ
0xfa4a7: ､Ko
0xfa4b6 :
0xfa4c2: -ﾟ
0xfa517 :
0xfa526 :
0xfa532: -
0xfa5ae :
0xfa5ba:ｰﾟ
0xfa626: ", Ko
0xfa636 :
0xfa642: -
0xfa682 :
0xfa6c2: "
0xfa6d2 :
0xfa6de:ｰﾟ
0xfa6ee: Token
0xfa71e: Whaaa?
0xfa77e: Kei
0xfa78e: Tsugo
0xfa79a :
0xfa7a6: ̠ﾂ
0xfa7d2: Let's
0xfa7fe: ̠ﾂ
0xfa82a: Let's
0xfa856: öﾂ
0xfa886: Let's
0xfa8df: ､KO
0xfa8ee :
0xfa8fa: -ﾟ
0xfa937 :
0xfa946 :
0xfa952: -ﾟ
0xfa9aa: ｌ，
0xfaa1a: ̠ ､
0xfaa6a: ö ，
0xfaad2: ｌ，
0xfaaf5: Good afternoon
0xfab7a: ｌ、
0xfabce: Whaaa
0xfabe2: Re,
0xfac22 :
0xfac3a: Re,
0xfac52:妒ﾂ
0xfac8a: ｣
0xfaca2: ｌ，
0xfacc5: Sorry
0xfacfe: Whaaa
0xfad92: ̯笄
0xfad9e :
0xfadfa:ﾂ､
0xfae22 :
0xfae82 :
0xfaeaa :
0xfaeca:謖ﾂ
0xfaf4e :
0xfafe6 :
0xfb042: ",
0xfb06a :
0xfb0c6: "
0xfb0ee :
0xfb10a:謖ﾂ
0xfb182: ̠ｾ｡
0xfb18e :
0xfb1e2 :
0xfb1ee:ｰﾟ
0xfb252 :
0xfb25e:ｰﾟ
0xfb2f2 :
0xfb2fe:ｰﾟ
0xfb376 :
0xfb382: -
0xfb40e :
0xfb41a: -ﾟ
0xfb4b2 :
0xfb4be:ｰﾟ
0xfb50a :
0xfb516: -
0xfb54a: “Board
0xfb582 :
0xfb58e: -ﾟ
0xfb642 :
0xfb64e: -ﾟ
0xfb693: ､Ko
0xfb6a2 :
0xfb6ae: -ﾟ
0xfb6f7: ､Ko
0xfb706 :
0xfb712: -ﾟ
0xfb777: ､Ko
0xfb786 :
0xfb792: -
0xfb7fe: "
0xfb81b: ､Ko
0xfb82a :
0xfb836: -
0xfb876 :
0xfb8b7: ､Ko
0xfb8c6 :
0xfb8d2: -ﾟ
0xfb967: ､Ko
0xfb976 :
0xfb982: -
0xfb9cb: ､Ko
0xfb9da :
0xfb9e6: -ﾟ
0xfba5b: ､Ko
0xfba6a :
0xfba76: -
0xfbae3: ､Ko
0xfbaf2 :
0xfbafe:ｰﾟ
0xfbb3b: ､Ko
0xfbb4a :
0xfbb56:ｰﾟ
0xfbb8a: "Board
0xfbbb3: ､ko
0xfbbc2 :
0xfbbce:ｰﾟ
0xfbc13 :
0xfbc22 :
0xfbc2e:ｰﾟ
0xfbc77 :
0xfbc86 :
0xfbc92:ｰﾟ
0xfbcf7 :
0xfbd06 :
0xfbd12: -ﾟ
0xfbd7e: "
0xfbd9b :
0xfbdaa :
0xfbdb6:ｰﾟ
0xfbdee: ”
0xfbdf6 :
0xfbe37 :
0xfbe46 :
0xfbe52:ｰﾟ
0xfbee7 :
0xfbef6 :
0xfbf02: -
0xfbf4b :
0xfbf5a :
0xfbf66: -
0xfbfdb :
0xfbfea :
0xfbff6:ｰﾟ
0xfc063 :
0xfc072 :
0xfc07e:ｰﾟ
0xfc0bb :
0xfc0ca :
0xfc0d6:ｰﾟ
0xfc146: "
0xfc156 :
0xfc162: -
0xfc24e :
0xfc252:ｰﾟ
0xfc2fe :
0xfc302: -
0xfc346 :
0xfc3ae :
0xfc3b2: -ﾟ
0xfc46e :
0xfc472: -ﾟ
0xfc4e2 :
0xfc4e6:ｰﾟ
0xfc582 :
0xfc586: -
0xfc61a :
0xfc61e:ｰﾟ
0xfc682 :
0xfc686:ｰﾟ
0xfc692: ̠ ､
0xfc7c6 :
0xfc7d2: -ﾟ
0xfc896 :
0xfc8a2: -ﾟ
0xfc97e: "
0xfc986: "
0xfc98a: “Ne
0xfc9a2: ”
0xfc9ae: ｣
0xfcaaa :
0xfcac2:ｰﾟ
0xfcb22 :
0xfcb32: ､ｬ
0xfcb5a:ｰﾟ
0xfcb9e :
0xfcbda :
0xfcbf2:ｰﾟ
0xfcc82 :
0xfcc9a:ｰﾟ
0xfccde :
0xfccf6:ｰﾟ
0xfcd66 :
0xfcd7e:ｰﾟ
0xfcde6 :
0xfcdfe:ｰﾟ
0xfce8a :
0xfcea2:ｰﾟ
0xfceda :
0xfcef6:ｰﾟ
0xfcf02: Re,
0xfcf42 :
0xfd016 :
0xfd032: -
0xfd086 :
0xfd09a: ､
0xfd0c2: -ﾟ
0xfd0fe: ”
0xfd106 :
0xfd136 :
0xfd152: -ﾟ
0xfd1d6 :
0xfd1f2: -ﾟ
0xfd22a :
0xfd246: -
0xfd2aa :
0xfd2c6: -ﾟ
0xfd322 :
0xfd33e: -ﾟ
0xfd3be :
0xfd3da:ｰﾟ
0xfd40a :
0xfd426: -
0xfd432: Re,
0xfd44a :
0xfd482 :
0xfd51a: -ﾟ
0xfd52a :
0xfd53a: A
0xfd54a :
0xfd587 :
0xfd596 :
0xfd5a2: -ﾟ
0xfd5ee: Te
0xfd602: That place
0xfd60e: -ﾟ
0xfd68e:ｿﾟｶ
0xfd69a:ｰﾟ
0xfd702:ｿﾟｰ
0xfd70e:ｰﾟ
0xfd76a:ｿﾟｰ
0xfd776:ｰﾟ
0xfd7aa: ｢Board
0xfd7ee:ｿﾟｶ
0xfd7fa:ｰﾟ
0xfd83a: "Scolding"
0xfd84f:ｬﾂ
0xfd85e:ｿﾟｺ
0xfd86a:ｰﾟ
0xfd8db:ｬﾂ
0xfd8ea:ｿﾟｶ
0xfd8f6:ｰﾟ
0xfd986 :
0xfd996: That's it
0xfd9a2: -ﾟ
0xfd9e6 :
0xfda33 :
0xfda42: Yes
0xfda4e:ｰﾟ
0xfda9f :
0xfdaae: Sorry
0xfdaba:ｰﾟ
0xfdb3f :
0xfdb4e: So good
0xfdb5a:ｰﾟ
0xfdba7 :
0xfdbb6: So
0xfdbc2:ｰﾟ
0xfdc2e: "
0xfdc3e: So
0xfdc4a:ｰﾟ
0xfdc5e :
0xfdc6a :
0xfdce6:ﾂthick
0xfdcf2: Tsha
0xfdd33: Fishing.
0xfdd42 :
0xfdd4e:ｰﾟ
0xfdd93: Role.
0xfdda2 :
0xfddae:ｰﾟ
0xfde02 :
0xfde0e:ｰﾟ
0xfde6a :
0xfde76:ｰﾟ
0xfded2 :
0xfdede:ｰﾟ
0xfdf2b :
0xfdf3a :
0xfdf46: -
0xfdfa2 :
0xfdfae:ｰﾟ
0xfdfeb: ､Ko
0xfdffa :
0xfe006: -ﾟ
0xfe043 :
0xfe052 :
0xfe05e:ｰﾟ
0xfe0be :
0xfe0ca:ｰﾟ
0xfe13e :
0xfe14a: -ﾟ
0xfe1d2 :
0xfe1de:ｰﾟ
0xfe236 :
0xfe242: -ﾟ
0xfe2be :
0xfe2ca:ｰﾟ
0xfe31f: ､Ko
0xfe32e :
0xfe33a: -ﾟ
0xfe3aa: ｣､Ko
0xfe3ba :
0xfe3c6: -ﾟ
0xfe416: ", Ko
0xfe426 :
0xfe432: -ﾟ
0xfe47e: ｣､Ko
0xfe48e :
0xfe49a:ｰﾟ
0xfe506: ", Ko
0xfe516 :
0xfe522: -
0xfe577 :
0xfe586 :
0xfe592: -
0xfe602 :
0xfe612 :
0xfe61e: -ﾟ
0xfe66e :
0xfe67e :
0xfe68a: -ﾟ
0xfe6d6 :
0xfe6e6 :
0xfe6f2: -ﾟ
0xfe772 :
0xfe782 :
0xfe78e: -ﾟ
0xfe806 :
0xfe812: -ﾟ
0xfe87e: ", Ko
0xfe88e :
0xfe89a: -ﾟ
0xfe8da :
0xfe91a: "
0xfe92a :
0xfe936: -
0xfe946: Token
0xfe976: Whaaa
0xfe9c6: Tsugu
0xfe9d2 :
0xfe9fe: Pupa
0xfea6e :
0xfea8e: Pupa
0xfeada:ﾂ､
0xfeafe :
0xfeb1a: Pupa
0xfeb62 :
0xfeb86 :
0xfec16 :
0xfec82:ﾂ､
0xfeca6 :
0xfed0e :
0xfed32 :
0xfed56: Chrysalis
0xfedc6 :
0xfede6: Pupa
0xfee32 :
0xfee4c :
0xfee56 :
0xfee72: Pupa
0xfeeba :
0xfeed4: Ka
0xfeede :
0xfef62:筮ﾂ｢
0xfef6e :
0xfefda:ﾂ､
0xfeff4: Ha
0xfeffe :
0xff066: Tsha
0xff080:ﾒ
0xff08a :
0xff0ca :
0xff0f1: Dust shape
0xff102:ｰﾟ
0xff1d6 :
0xff1e2:ｰﾟ
0xff2a6 :
0xff2b2:ｰﾟ
0xff3aa :
0xff3b6:ｰﾟ
0xff4aa :
0xff4b6:ｰﾟ
0xff596 :
0xff5a2:ｰﾟ
0xff686 :
0xff692: ｰﾟ
0xff776: ｿﾟ
0xff782: ｰﾟ
0xff866: ｿﾟ
0xff872: ｰﾟ
0xff956: ｿﾟ
0xff962: ｰﾟ
0xffa46: ｿﾟ
0xffa52: ｰﾟ
0xffb36: ｿﾟ
0xffb42: ｰﾟ
0xffc26: ｿﾟ
0xffc32: ｰﾟ
0xffd26: ｿﾟ
0xffd32: ｰﾟ
0xffe26: ｿﾟ
0xffe32: ｰﾟ
0xfff36: ｿﾟ
0xfff42: ｰﾟ
0x100046: ｿﾟ
0x100052: ｰﾟ
0x1000c2: ｿﾟ
0x1000ce: ｰﾟ
0x10014a: ｿﾟ
0x100156: ｰﾟ
0x1001ba: ｿﾟ
0x1001c6: ｰﾟ
0x10024a: ｿﾟ
0x100256: ｰﾟ
0x1002c2: ｿﾟ
0x1002ce: ｰﾟ
0x10033e: ｿﾟ
0x10034a: ｰﾟ
0x1003d6: ｿﾟ
0x1003e2: ｰﾟ
0x100452: ｿﾟ
0x10045e: ｰﾟ
0x1004c2: ｿﾟ
0x1004ce: ｰﾟ
0x10053a: ｢､
0x100552: ｿﾟ
0x10055e: ｰﾟ
0x1005ca: ｿﾟ
0x1005d6: ｰﾟ
0x100646: ｿﾟ
0x100652: ｰﾟ
0x1006de: ｿﾟ
0x1006ea: ｰﾟ
0x10075a :
0x100766: -
0x1007ca :
0x1007d6: -
0x1007ea: Let's
0x100812 :
0x10082e: ｌﾂ
0x100856: "
0x1008ba :
0x1008da: -ﾟ
0x10093a :
0x10094a :
0x10097a: -ﾟ
0x1009be :
0x1009fa :
0x100a1a: -ﾟ
0x100a5e :
0x100a7e: -ﾟ
0x100aee :
0x100b0e: -ﾟ
0x100b76 :
0x100b96: -
0x100bca :
0x100bee:ｰﾟ
0x100bfa: l,
0x100c42 :
0x100c62: Let's
0x100c8a :
0x100ca6: ｌﾂ
0x100cce: "
0x100d26 :
0x100d4a: -ﾟ
0x100d9e :
0x100dd2 :
0x100de2: -
0x100e1e: ” towards
0x100e26 :
0x100e56 :
0x100e7a: -ﾟ
0x100eb2 :
0x100ed6: -
0x100f3a :
0x100f5e: -ﾟ
0x100fba :
0x100fde:ｰﾟ
0x10100a :
0x10102e: -ﾟ
0x10103a: ö ，
0x101052:妒ﾂ
0x101092 :
0x101122 :
0x10112e: -ﾟ
0x10119a: ",
0x1011b2 :
0x1011be: -ﾟ
0x1011fa:ﾇ闗
0x10123e: "
0x101256 :
0x101262: -
0x1012da :
0x1012e6: -ﾟ
0x101342: ",
0x10135a :
0x101366: -
0x10139e: "
0x101402 :
0x10141a :
0x101426: -
0x10145e: "
0x1014da :
0x1014e6: -ﾟ
0x101542: ",
0x10155a :
0x101566: -
0x1015c2: "
0x1015da :
0x1015e6: -ﾟ
0x10162f :
0x10163e :
0x10164a: -ﾟ
0x10169a :
0x1016a6: -
0x1016ea :
0x1016f6: -ﾟ
0x10171a :
0x10171e: Te5
0x101726 :
0x101742 :
0x10174a: Tsu direction
0x101752 :
0x101756 :
0x10178b: "I
0x10179a :
0x1017a6: -ﾟ
0x1017e3: "I
0x1017f2 :
0x1017fe: -ﾟ
0x10186b: "I
0x10187a :
0x101886: -
0x1018d7: "I
0x1018e6 :
0x1018f2: -ﾟ
0x101957: "I
0x101966 :
0x101972: -
0x1019ab :
0x1019ba :
0x1019c6: -ﾟ
0x101a0f :
0x101a1e :
0x101a2a: -ﾟ
0x101a97 :
0x101aa6 :
0x101ab2: -ﾟ
0x101af6 :
0x101b1f :
0x101b2e :
0x101b3a: -ﾟ
0x101bb7 :
0x101bc6 :
0x101bd2: -ﾟ
0x101c03 :
0x101c12 :
0x101c1e: -ﾟ
0x101c7b :
0x101c8a :
0x101c96: -ﾟ
0x101ceb :
0x101cfa :
0x101d06: -
0x101d46 :
0x101d52: -ﾟ
0x101d9f :
0x101dae :
0x101dba: -ﾟ
0x101e27 :
0x101e36 :
0x101e42: -ﾟ
0x101e7e: ” towards
0x101e86 :
0x101eaf :
0x101ebe :
0x101eca:ｰﾟ
0x101f47 :
0x101f56 :
0x101f62: -
0x101f93 :
0x101fa2 :
0x101fae: -ﾟ
0x10200b :
0x10201a :
0x102026: -
0x10207b :
0x10208a :
0x102096: -
0x1020d2 :
0x1020ea :
0x1020f6: ､ｬ
0x10211e: -ﾟ
0x10215a :
0x10219a :
0x1022e6: Firewood
0x102396: Na-bo
0x10239a : Te⏅
0x10239e: To ㉔
0x102446: Nae
0x10244a: TeKei
0x10244e: To
0x10251f: ｡ﾂ
0x102577: ｡ﾂ
0x1025b2: Izuku
0x1025f6: Firewood
0x1026a6: Na-bo
0x1026aa : Te⏅
0x1026ae: To ㉔
0x102756: ｌﾂ
0x10280a :
0x10285a :
0x10289a: Te
0x10289e :
0x1028a2: To
0x10290f: ｡ﾂ
0x102967: ｡ﾂ
0x1029a2: Izuku
0x102b22: "Worried
0x102ba6: “Hai
0x102bc6: "Worried
0x102bda: ｢ ⏁
0x102c26: "Worried
0x102c8e: "Punishment
0x102d46: ˘ﾂ
0x102e42 :
0x102e76: “Hai
0x102ede: "Worried
0x102f3e: “Punishment
0x1030a6: “Hai
0x10310e: "Worried
0x10316e: “Punishment
0x1031c2: te firewood
0x1031c6:ﾂFirewood
0x103212: Tsubaki
0x103216: Te-broadcast
0x103262: “Kei
0x10336a: ｌﾂ
0x1034ae: p
0x1034d6: p
0x10350e:ヰﾂ
0x10354e:ヴﾂ
0x10358e:レﾂ
0x103596:あﾂ
0x10363a: 
0x103652: "Shen"
